high_flour,low_flour,warm_water,sugar,yeast,salt,olive_oil,standstill,temp,bake_time,extra_effort,pineapple,pearl,elec_power,cooker_age,cooker_gender,label
504.51,-138.91,360.78,18.39,7.05,67.84,16.4,-62.39,517.93,-78.69,False,True,True,0,96,0,0
-250.02,388.27,-0.24,-12.64,74.31,-37.7,72.59,73.64,60.44,-71.1,False,True,True,0,66,0,0
645.98,317.14,351.82,-29.52,-11.83,56.23,-17.58,103.51,86.92,-56.93,False,True,False,0,86,1,0
385.56,-90.99,292.19,-92.87,-26.83,83.42,63.33,0.59,17.78,55.57,False,True,True,0,18,1,0
147.27,85.05,159.84,7.6,3.37,4.37,14.38,39.26,227.62,11.97,True,False,False,1,84,0,1
125.29,110.82,172.13,4.6,4.77,4.87,14.18,54.31,210.31,11.75,True,False,False,1,68,1,1
-220.64,73.89,-389.81,-51.21,77.98,-44.5,-49.31,-60.43,61.29,-52.85,True,True,True,0,30,0,0
109.31,121.89,161.56,8.44,4.2,3.95,14.49,54.62,212.62,10.17,True,False,False,1,49,0,1
111.84,70.77,130.24,8.2,6.71,2.63,19.89,46.76,220.44,10.94,True,True,True,1,71,1,1
140.72,90.67,141.56,9.43,4.0,4.32,10.76,43.15,210.19,10.75,True,False,False,1,94,0,1
130.12,84.38,130.03,4.75,2.65,3.4,14.23,52.0,225.6,10.4,True,True,False,1,23,0,1
-109.15,-404.93,670.93,-58.64,-47.77,48.86,23.67,-47.24,414.75,68.42,True,False,True,0,28,1,0
173.73,133.29,170.76,6.97,5.85,4.16,11.18,55.52,210.14,11.02,True,False,False,1,84,1,1
419.09,-390.32,-299.35,-49.06,70.58,-11.01,61.04,134.1,-176.88,23.27,False,True,True,0,17,0,0
202.11,202.83,-350.8,-15.7,94.92,35.64,88.56,91.31,4.95,21.07,True,True,True,0,69,0,0
305.37,-342.04,577.36,24.04,97.14,67.36,63.76,-15.12,-114.37,97.85,False,True,True,0,82,0,0
179.54,62.07,171.54,5.2,2.62,2.09,14.73,57.53,225.09,10.58,True,False,False,0,63,0,1
168.91,74.76,112.74,9.93,6.13,2.0,12.99,53.85,226.96,11.98,True,False,False,1,19,1,1
367.87,403.76,-67.92,108.19,54.07,68.16,78.8,79.21,-202.39,4.36,False,True,True,0,96,0,0
93.27,-252.09,245.71,73.08,14.54,-1.86,-70.41,-44.24,91.21,-9.58,False,True,True,0,29,0,0
29.66,95.53,-43.8,79.34,7.66,21.18,68.66,44.11,184.1,76.55,False,True,True,0,91,0,0
176.14,82.1,132.72,7.68,2.27,4.48,17.9,43.05,229.23,10.17,True,True,False,0,88,1,1
-129.98,-49.66,-210.39,-70.98,-17.32,41.94,-85.99,118.65,607.75,-78.32,False,True,True,0,92,0,0
154.98,120.58,134.98,7.36,4.29,4.11,13.82,59.68,223.95,10.87,True,False,False,1,81,0,1
105.19,137.86,173.83,5.31,5.76,2.97,18.87,59.95,220.8,11.4,True,False,False,1,53,0,1
642.31,297.86,399.07,-26.74,29.68,-79.33,-51.17,55.9,197.64,93.56,False,True,False,0,43,1,0
97.02,-228.92,322.14,-3.72,-91.84,25.56,77.48,16.73,596.31,-20.6,False,True,False,0,47,0,0
152.29,72.28,124.49,5.2,2.05,4.58,18.55,35.52,220.25,10.16,True,False,False,1,83,0,1
-101.15,-353.1,-202.41,-15.06,-32.08,-54.98,29.26,64.45,165.07,77.39,False,True,True,0,39,0,0
146.55,110.42,124.54,4.71,4.96,2.13,14.56,51.26,223.26,10.29,False,False,False,1,91,1,1
89.64,155.45,390.01,-34.14,-32.96,-59.51,29.57,145.08,-231.31,-80.07,False,True,True,0,98,0,0
352.33,473.0,-134.94,-10.58,-12.74,62.59,14.13,150.82,441.06,-53.0,False,True,True,0,66,0,0
100.4,94.16,118.81,9.65,6.46,2.59,12.75,31.58,216.65,11.4,True,False,False,1,84,1,1
602.83,543.86,-254.55,94.17,-84.35,4.53,-57.64,127.81,438.86,-9.71,False,True,True,0,83,0,0
420.67,-0.01,124.44,-1.41,32.36,21.36,-45.11,-8.34,198.54,78.44,False,True,True,0,16,1,0
116.2,-278.29,-376.81,-80.59,-45.45,96.65,-38.33,63.68,128.31,-32.99,False,False,True,0,90,0,0
-166.7,-359.56,-213.01,67.72,-78.38,3.01,-36.12,153.88,610.36,-14.78,False,True,True,0,78,1,0
107.26,91.64,137.56,4.16,3.44,4.95,19.46,44.58,226.72,10.94,True,False,False,1,88,1,1
-381.69,13.54,136.4,81.69,-78.55,38.34,32.13,-57.59,-48.01,82.04,False,True,True,0,87,1,0
182.25,-12.66,392.9,-58.11,66.52,90.08,87.4,53.27,724.41,81.2,False,True,True,0,25,1,0
676.46,107.17,519.03,-46.48,40.08,-84.44,-67.79,36.96,-288.82,-11.68,False,True,True,0,59,0,0
113.68,89.95,128.2,6.59,2.02,4.95,13.03,56.99,217.02,10.63,True,False,False,1,37,1,1
324.65,-288.32,-92.82,-55.12,-30.04,-38.11,15.99,-11.66,373.07,45.56,False,True,True,0,13,0,0
147.14,132.47,143.5,6.21,4.85,4.04,17.24,45.82,214.09,11.21,True,False,False,1,36,0,1
606.86,-243.38,555.39,28.46,18.66,-95.05,-17.19,21.14,-262.97,32.67,False,True,True,0,90,1,0
159.04,132.73,111.26,6.05,6.94,4.9,17.91,32.82,214.81,10.69,True,False,False,1,81,1,1
-363.31,75.09,156.58,-82.71,-80.03,-53.23,-25.09,38.43,667.84,-61.39,False,True,True,0,60,0,0
179.78,100.24,109.26,7.28,6.74,2.27,17.14,50.51,215.52,11.69,True,False,True,1,27,0,1
104.59,62.01,103.65,5.89,4.33,2.83,15.57,55.61,220.01,11.59,True,False,False,1,18,0,1
116.13,-59.74,-399.19,97.73,91.65,-61.92,39.93,27.3,706.06,30.95,False,True,True,0,92,0,0
149.62,87.05,128.45,5.81,4.42,4.59,19.94,45.48,228.75,10.99,True,False,False,1,40,0,1
113.41,89.15,105.12,5.75,5.37,4.28,11.58,50.84,213.3,11.11,True,False,False,1,38,0,1
138.56,-182.75,-384.77,70.21,93.76,2.65,54.1,112.78,354.83,68.65,False,False,True,0,71,0,0
-149.3,479.06,-320.48,-14.19,-26.21,-0.91,-82.54,13.77,338.57,54.44,False,True,True,0,41,1,0
178.64,68.74,511.77,-61.0,58.83,51.65,6.0,137.59,7.92,-27.4,False,True,True,0,95,0,0
120.29,106.92,174.97,6.07,3.7,3.83,10.14,52.28,214.02,11.24,True,False,False,1,32,0,1
151.77,106.17,153.31,5.43,4.59,4.01,18.37,30.58,214.81,10.31,True,False,False,1,69,0,1
-395.68,-91.44,266.3,17.7,19.17,-24.42,-47.48,114.83,101.61,32.85,False,True,True,0,60,0,0
165.3,92.49,115.75,9.31,5.25,2.93,16.11,46.81,217.86,11.98,True,False,False,0,50,0,1
396.0,504.23,211.98,84.72,67.78,3.93,-23.08,25.91,689.99,11.73,False,True,True,0,30,0,0
163.7,129.89,162.91,9.24,5.17,4.67,18.95,35.42,214.21,11.89,False,False,False,1,90,1,1
101.24,72.5,142.75,7.18,2.39,2.52,19.11,49.06,210.23,10.96,False,False,False,1,57,0,1
-64.73,493.66,109.19,56.58,73.68,35.19,-33.9,4.76,16.71,-70.34,False,True,True,0,59,0,0
-92.96,-67.8,-7.33,31.51,-92.06,-97.57,-35.31,25.0,-163.26,57.59,False,True,True,0,61,0,0
165.37,95.58,125.68,7.93,6.08,2.41,13.75,38.28,219.72,10.82,True,False,False,1,94,0,1
146.78,102.02,137.06,5.18,2.3,3.43,18.17,36.63,222.51,10.65,True,False,False,1,99,1,1
104.44,75.31,142.95,4.56,6.72,3.45,10.13,32.17,228.6,11.41,True,False,False,1,93,1,1
-196.46,-152.41,256.93,-29.54,35.57,64.52,-6.96,143.6,-115.63,-57.55,False,True,True,0,19,0,0
-31.2,-251.71,567.93,56.34,-63.73,-84.94,-58.42,12.65,379.12,-63.04,False,True,True,0,24,1,0
-93.84,481.25,-7.29,-83.26,101.56,-20.87,54.79,-29.14,542.97,-31.91,False,True,True,0,40,0,0
177.51,64.47,160.89,7.9,5.24,2.28,12.38,46.82,218.91,11.85,False,False,False,1,92,0,1
-177.22,-346.12,426.36,63.4,-73.96,76.32,-64.87,148.78,-170.34,40.36,True,True,True,0,88,0,0
200.15,627.2,-42.95,-4.53,-50.17,6.79,-52.27,14.48,253.41,60.7,True,True,True,0,82,1,0
147.45,138.56,146.93,6.68,5.68,4.93,11.89,50.22,212.41,11.31,True,False,False,1,77,0,1
145.72,60.43,163.99,4.97,4.98,4.74,14.77,53.52,219.59,10.18,True,False,False,1,22,0,1
136.05,122.84,127.54,9.13,5.74,3.69,11.5,44.34,219.35,11.14,False,False,False,1,63,0,1
156.1,72.88,155.42,5.35,5.2,4.24,14.99,35.15,225.61,10.75,True,False,False,1,75,0,1
117.9,86.62,161.8,4.87,2.36,2.02,16.21,39.45,212.17,10.44,True,False,False,1,55,0,1
-185.58,-377.28,-279.37,-5.86,61.77,-73.45,-87.03,138.0,323.58,-32.65,False,False,True,0,61,0,0
160.1,83.73,134.28,9.53,4.36,2.39,19.77,44.43,227.19,11.05,True,False,False,1,80,1,1
327.71,-43.42,-193.0,-10.45,-36.38,-16.26,-59.79,-43.66,-63.45,94.12,False,True,False,0,25,0,0
437.7,62.22,-236.03,-74.35,-81.71,29.59,30.29,145.06,-154.85,-6.32,False,True,True,0,58,1,0
133.4,106.83,148.7,4.18,5.79,2.11,14.78,45.27,220.22,10.44,True,False,False,1,22,1,1
649.79,274.42,-20.48,86.34,-82.5,-66.1,113.81,63.23,-246.75,88.86,False,True,True,0,35,1,0
129.79,109.29,155.26,7.64,5.52,2.62,19.37,57.55,216.26,10.86,True,False,True,1,75,1,1
502.28,-243.51,615.35,-53.8,8.33,-50.05,-26.52,-54.72,176.73,-79.99,False,True,True,0,81,1,0
455.91,393.81,-363.15,-75.04,93.7,32.55,-27.83,72.93,94.72,4.06,False,True,True,0,19,1,0
183.67,-371.85,668.15,-61.89,85.88,-23.39,-11.12,-68.55,109.87,-21.76,False,True,False,0,80,0,0
125.12,131.77,113.91,7.47,5.83,4.43,17.01,48.89,216.32,10.19,True,True,False,1,31,0,1
141.44,125.04,121.51,8.38,6.99,3.46,14.68,58.98,212.7,11.27,True,False,False,1,79,1,1
178.82,110.44,136.67,7.5,6.68,4.18,14.71,50.27,212.28,11.59,True,False,False,1,44,0,1
117.83,118.56,148.84,7.2,5.38,2.64,13.12,47.34,216.49,11.92,True,False,False,1,13,1,1
108.99,127.57,108.66,9.32,3.01,2.04,19.04,59.69,216.31,11.03,True,False,False,1,88,1,1
155.55,120.87,122.7,7.38,3.35,4.36,11.47,45.06,213.44,11.15,True,False,False,1,93,1,1
137.5,74.83,160.9,5.27,4.79,3.32,19.92,54.01,221.42,10.18,True,False,False,1,14,0,1
124.43,108.22,161.41,8.88,4.24,2.2,11.72,54.48,228.32,10.4,True,False,False,0,18,0,1
155.29,110.38,166.98,9.04,2.56,4.37,17.85,44.43,227.65,10.39,True,False,False,1,57,0,1
120.54,109.86,130.53,4.58,5.26,3.27,12.39,48.94,218.6,11.82,True,False,False,1,65,1,1
102.28,82.64,137.16,7.7,5.95,2.03,10.87,35.44,210.02,10.25,True,True,False,1,82,0,1
137.17,99.23,157.26,8.86,5.64,4.06,14.96,34.43,214.22,10.48,True,False,False,0,24,1,1
-9.2,424.15,-56.96,2.63,-88.36,-88.68,95.9,-4.73,276.93,45.84,False,True,True,0,41,1,0
176.14,102.22,152.52,5.71,4.68,4.71,16.84,35.7,219.89,10.59,True,False,False,1,45,0,1
114.57,91.54,117.55,4.28,5.94,4.57,19.64,53.04,210.68,10.55,True,False,False,1,36,0,1
137.83,115.94,153.59,7.44,3.44,4.02,14.14,41.95,226.38,10.92,True,False,False,1,60,1,1
-150.18,204.49,-353.42,-77.92,61.64,87.6,87.8,110.21,552.19,-34.53,False,True,True,0,69,0,0
674.06,470.5,351.35,69.51,14.15,-62.03,58.19,-13.58,99.46,44.42,True,True,True,0,71,0,0
37.4,-93.82,-50.97,-43.27,-91.31,63.34,-74.31,120.41,503.23,29.03,False,True,False,0,75,1,0
10.74,261.73,42.57,104.69,3.51,71.25,103.51,70.5,422.9,-56.94,False,False,True,0,62,0,0
154.89,79.42,128.87,8.99,4.95,2.07,14.91,31.43,217.02,11.56,True,False,False,1,92,0,1
-276.36,258.03,106.48,-28.5,68.01,31.75,29.5,-3.82,197.17,26.83,True,True,True,0,53,1,0
119.78,92.58,125.49,6.37,2.33,4.02,18.55,30.25,211.46,11.24,True,False,False,1,18,1,1
158.05,119.94,110.09,9.16,4.92,4.84,16.07,55.5,229.36,11.97,True,False,False,1,51,1,1
102.14,129.94,100.11,8.89,4.94,2.6,13.88,33.42,222.53,11.03,True,False,False,1,75,1,1
-130.33,369.66,530.76,-66.62,-48.31,-82.23,86.14,-7.8,-101.18,-50.91,False,True,True,0,58,1,0
396.8,182.09,107.08,85.29,-75.93,-51.75,86.85,121.76,-174.68,-49.2,False,False,True,0,23,0,0
107.22,136.28,142.93,7.0,4.65,2.65,16.99,55.92,211.74,11.16,True,False,False,1,49,0,1
147.24,69.94,174.17,8.31,4.52,2.41,11.45,45.71,220.96,11.31,False,False,True,1,12,1,1
138.99,135.21,108.49,5.05,3.91,4.55,12.76,51.51,213.44,11.1,True,False,False,1,41,0,1
175.33,74.38,156.17,7.05,4.77,3.63,13.27,35.49,212.46,11.86,True,False,True,1,88,0,1
-271.29,198.3,310.2,-57.45,-92.67,-97.56,-71.26,87.1,282.78,-1.57,False,True,True,0,68,1,0
107.05,80.08,134.6,9.29,2.69,2.4,12.27,32.98,228.95,11.79,True,True,False,1,57,1,1
146.39,107.23,131.36,6.28,5.88,2.09,10.75,59.64,229.84,10.88,True,False,False,1,69,1,1
115.27,132.4,162.3,7.35,2.08,2.32,14.39,58.49,210.69,10.96,True,False,False,1,39,0,1
171.16,139.03,142.95,6.83,5.33,2.4,12.27,46.9,213.82,11.55,True,False,False,1,69,1,1
146.14,68.69,132.6,8.66,2.22,2.47,13.88,36.31,227.04,10.09,True,False,False,1,42,1,1
-189.11,-42.96,465.6,-22.8,-5.2,67.75,-9.94,-46.18,-135.79,16.01,False,True,True,0,100,1,0
368.16,93.92,-294.04,10.84,-34.44,-87.26,44.3,-0.05,19.1,43.78,False,True,True,0,22,1,0
173.8,115.01,161.73,8.17,3.78,4.69,14.52,40.68,213.52,11.26,True,False,False,0,92,1,1
135.42,97.95,132.39,8.51,4.51,3.42,19.01,42.44,217.83,10.38,True,False,False,1,26,0,1
357.46,461.11,-155.34,44.79,49.14,-37.68,63.0,39.65,437.83,39.0,False,True,True,0,25,1,0
27.33,-70.47,-123.68,14.8,-48.91,43.08,22.86,88.1,-41.55,77.89,False,True,True,0,71,1,0
102.14,105.82,135.01,8.49,6.12,3.03,15.06,53.61,212.6,11.18,True,False,False,1,92,1,1
545.69,467.73,586.6,-81.99,-97.73,52.1,14.82,154.82,-192.11,-6.24,False,True,True,1,26,1,0
155.7,95.48,157.83,9.99,3.38,4.61,16.98,57.53,220.35,10.69,True,False,False,1,94,1,1
123.6,62.07,120.65,5.38,5.98,3.97,16.18,35.91,221.94,10.17,True,False,False,1,14,0,1
165.74,79.71,138.73,8.07,5.01,3.25,12.94,47.97,212.15,10.43,True,False,True,1,40,0,1
133.74,128.47,141.56,7.7,2.18,2.52,11.31,50.14,211.99,11.18,True,False,False,1,80,1,1
532.1,-231.62,42.81,-43.07,-30.59,64.01,25.5,-4.99,-253.82,44.94,False,True,True,1,98,0,0
115.86,73.19,107.09,4.95,2.58,4.36,11.85,54.58,212.79,11.2,True,False,False,0,45,1,1
-89.59,597.42,206.22,44.27,85.01,-95.67,60.35,101.35,378.25,-38.86,False,True,True,0,56,0,0
108.89,104.18,172.37,8.36,6.29,2.45,19.3,47.22,220.19,11.08,True,False,False,1,21,1,1
105.99,135.92,148.36,7.02,5.06,4.98,13.7,43.44,216.88,11.38,True,False,False,1,19,0,1
-60.95,42.49,421.68,29.2,99.55,67.15,23.33,96.53,95.89,-59.21,False,True,True,0,60,0,0
146.69,65.79,106.38,8.27,5.04,2.11,12.68,42.27,219.25,10.25,True,False,False,1,26,1,1
359.45,-352.08,-386.26,68.16,63.13,36.34,115.82,118.32,220.11,-75.96,False,True,True,0,94,1,0
121.88,64.64,142.7,4.01,4.29,3.46,19.71,47.61,228.04,10.57,True,False,False,1,53,0,1
-243.8,81.67,357.74,-18.74,43.84,12.52,115.42,52.01,12.9,-77.85,False,False,True,0,39,0,0
112.14,131.01,106.37,9.82,3.73,4.95,12.73,32.73,222.65,10.86,True,False,False,1,39,1,1
-63.4,-76.36,-180.24,-5.41,20.75,-56.02,-59.05,82.71,-142.72,-59.37,False,True,False,0,89,0,0
141.6,82.98,134.35,9.02,5.17,4.42,17.67,53.04,220.21,11.35,True,False,False,1,91,1,1
169.52,70.66,102.42,7.71,4.28,2.55,17.1,45.73,217.39,10.07,True,False,True,1,36,1,1
100.02,62.29,116.9,6.01,4.75,2.68,16.52,58.76,225.85,11.7,True,False,False,1,47,1,1
-51.57,272.56,651.51,-82.5,-34.87,-32.3,-50.1,-3.88,393.25,50.22,False,True,True,0,34,1,0
-124.6,551.69,-360.17,92.56,53.51,-52.73,-18.58,-7.25,-242.62,76.18,False,True,True,0,74,1,0
123.61,127.51,155.51,4.66,2.68,2.06,13.1,44.28,223.0,11.12,True,False,False,1,21,1,1
123.41,88.82,140.63,4.34,5.67,4.96,10.67,39.49,224.9,11.19,True,False,False,1,100,1,1
27.18,-78.92,-42.25,43.04,-25.86,-71.17,-28.28,-47.28,-146.92,-40.94,False,True,False,0,16,0,0
100.25,122.83,170.24,4.82,3.75,3.87,16.88,49.79,216.31,10.1,True,False,False,1,66,1,1
153.31,125.87,112.4,5.29,2.86,2.63,18.85,43.54,214.8,10.99,True,False,False,1,51,0,1
-306.75,638.42,-332.48,-12.93,-48.03,-1.61,-29.05,1.65,690.1,66.06,False,True,True,0,34,0,0
123.6,111.46,139.93,6.07,3.33,2.86,11.79,56.28,229.17,11.04,True,False,False,1,30,1,1
125.27,125.34,165.92,4.86,4.71,3.07,15.91,31.36,219.35,11.59,True,False,False,1,67,0,1
105.71,101.11,169.74,5.93,3.79,4.28,11.75,34.34,218.46,10.42,True,True,False,0,25,0,1
105.3,117.72,145.14,6.29,5.91,3.07,13.87,45.61,229.16,11.28,True,False,True,1,59,1,1
-90.22,536.04,521.9,-27.47,11.23,64.85,2.31,-68.17,83.65,-44.12,False,True,True,0,50,1,0
219.98,450.75,-56.48,-67.16,36.76,-19.58,26.99,66.01,309.28,72.47,False,True,True,0,78,1,0
497.01,60.04,558.26,-50.33,-23.95,37.7,88.47,24.04,-198.33,70.81,False,True,True,0,17,1,0
144.97,89.46,134.07,4.08,5.0,4.51,14.56,42.53,224.92,10.07,True,False,False,0,69,0,1
149.83,102.1,149.93,7.13,5.82,2.66,17.12,47.76,221.19,10.77,True,False,True,1,50,1,1
295.61,-53.62,366.23,14.2,-16.65,-69.36,-17.62,-20.94,372.85,88.66,False,True,True,0,24,0,0
325.63,18.51,145.98,68.96,-1.11,-57.92,-16.42,-40.73,-122.05,-77.98,False,True,True,0,61,1,0
52.07,-313.48,352.78,18.57,83.9,37.81,7.52,52.69,390.68,13.59,False,True,True,1,62,1,0
95.81,128.23,-81.77,23.42,14.21,29.68,104.61,-19.53,716.58,5.4,False,False,True,0,37,0,0
37.95,595.3,476.3,15.42,83.35,-26.51,-48.14,75.16,182.06,49.99,True,True,False,0,76,0,0
179.33,80.55,113.39,8.62,3.55,2.71,10.57,35.11,220.06,11.55,True,False,False,1,41,0,1
520.18,-291.22,-263.08,-30.71,-1.37,11.28,-72.52,137.77,654.87,21.08,False,False,True,0,35,1,0
164.75,99.08,163.96,6.77,4.5,4.16,17.37,34.16,220.79,11.02,True,False,False,1,41,0,1
-258.0,623.31,243.28,71.03,-59.14,44.47,-63.45,73.79,692.18,52.28,False,True,True,0,87,1,0
144.46,121.1,145.61,4.29,5.77,4.11,16.17,43.65,213.12,10.78,False,False,False,1,81,1,1
666.43,-91.7,-288.78,-6.42,-38.19,86.76,23.46,36.27,349.79,102.97,False,True,True,0,64,0,0
419.59,-198.04,-271.53,87.41,-25.04,52.35,-52.84,-15.3,-272.39,110.81,False,True,True,0,43,0,0
105.26,134.82,107.79,9.21,3.02,4.13,18.43,50.52,216.48,11.28,True,False,False,1,23,1,1
104.31,68.31,119.11,7.35,2.16,2.35,19.29,37.15,215.72,11.6,True,False,False,1,86,0,1
101.08,136.19,148.59,9.94,4.78,2.46,14.3,31.6,218.02,10.88,True,False,False,1,80,0,1
396.27,-230.12,312.7,-14.92,-51.71,65.44,-66.76,32.28,205.57,-45.57,False,True,True,0,71,1,0
424.57,-314.88,-152.34,94.64,40.63,4.25,34.85,-28.98,205.24,-83.23,False,True,True,0,81,1,0
178.52,95.8,166.16,5.02,6.64,4.23,19.81,52.7,226.77,11.58,True,False,False,1,58,1,1
179.06,324.34,507.24,100.75,60.06,-86.1,61.81,124.27,206.7,40.21,False,True,False,0,42,0,0
150.04,102.66,115.7,5.69,6.51,2.52,13.92,49.03,214.69,10.01,True,False,False,1,84,1,1
123.09,82.62,147.06,8.85,4.26,4.61,14.14,51.04,217.03,11.27,False,False,False,1,12,1,1
144.1,64.99,109.67,8.15,3.9,4.62,16.86,37.85,211.6,10.49,False,False,False,1,62,0,1
168.46,91.66,100.46,9.91,2.88,2.45,18.03,38.13,229.99,10.84,True,False,False,1,81,0,1
166.29,70.72,117.94,7.16,5.11,2.85,14.15,49.01,221.02,10.83,True,False,False,1,59,0,1
376.53,120.78,671.92,-37.32,49.63,-51.63,-66.6,-30.56,290.38,-44.54,False,True,True,0,63,0,0
-342.18,510.71,151.33,-62.24,101.16,-74.62,73.51,-37.25,169.17,-7.22,False,True,True,0,43,1,0
438.88,-224.33,-88.35,-60.65,-93.79,78.8,109.26,-45.72,627.73,69.54,False,True,False,0,38,0,0
588.96,-158.8,-204.18,-82.2,-88.02,96.3,-19.74,-63.49,550.77,-86.65,False,True,True,0,93,0,0
-109.1,140.4,125.79,-55.21,70.54,27.89,-29.78,19.94,65.42,17.23,False,True,True,0,32,1,0
450.01,100.79,-285.2,106.98,-57.5,-4.41,113.1,-44.77,21.35,9.57,False,True,True,0,69,1,0
174.19,73.92,167.93,6.85,6.76,3.7,13.98,44.85,214.0,11.58,True,False,True,1,55,1,1
170.12,92.97,134.96,8.44,3.75,2.48,19.09,46.51,227.56,11.58,True,False,False,1,34,0,1
-366.08,-271.95,489.35,-14.44,-51.5,-14.98,1.52,52.4,-150.0,-0.81,False,True,False,0,19,1,0
177.24,126.13,121.58,4.25,3.92,2.12,11.85,41.04,226.35,10.82,True,False,True,1,70,1,1
109.31,120.82,134.04,9.05,6.57,2.38,12.02,46.12,229.12,10.85,True,False,False,1,43,1,1
-266.55,-56.89,416.19,72.21,-72.0,79.91,-67.29,-36.16,12.31,53.54,True,True,False,0,32,1,0
162.6,96.52,141.51,6.51,4.87,4.69,12.11,51.27,227.05,10.18,True,False,False,1,98,1,1
171.62,129.31,154.53,8.53,4.84,3.54,18.27,30.34,216.11,10.12,True,False,False,1,17,0,1
291.15,-254.31,-285.11,24.57,1.49,16.21,-62.86,52.21,66.76,-24.75,False,True,True,0,13,1,0
120.94,116.48,176.66,6.47,6.65,3.2,13.82,51.59,223.55,10.77,True,False,False,1,98,1,1
-49.96,38.38,538.21,21.82,30.73,-29.52,110.2,120.87,188.26,75.71,True,True,True,0,79,0,0
569.81,125.58,-347.58,66.57,94.91,13.4,104.85,103.08,488.03,-57.56,False,True,True,0,84,1,0
-198.0,183.63,-279.13,47.6,16.41,-69.99,-1.86,107.73,44.23,15.34,False,True,True,0,12,1,0
137.58,135.65,144.31,5.32,4.51,3.51,12.49,58.89,222.13,10.46,True,False,False,1,71,1,1
105.25,109.22,123.91,8.37,5.75,2.3,11.11,51.0,214.65,11.09,True,True,False,1,62,0,1
224.31,-267.8,-105.74,-66.87,25.93,9.54,-32.64,72.55,-127.26,-65.05,False,True,True,0,98,0,0
106.06,129.7,170.36,4.62,3.16,2.55,14.91,50.84,220.88,10.86,True,False,False,1,60,0,1
159.68,127.07,124.77,7.39,3.35,3.6,16.77,50.2,226.67,11.61,True,False,False,1,21,1,1
-394.79,134.35,583.24,-14.89,19.33,51.56,107.75,117.58,31.61,92.27,False,True,True,0,89,0,0
155.72,131.31,134.61,7.23,3.56,3.19,15.43,47.31,214.83,10.63,True,False,False,1,85,0,1
-376.26,449.23,210.47,57.65,-61.91,-55.59,-16.43,-18.92,115.74,50.53,False,True,True,0,91,0,0
108.69,60.9,153.01,8.62,4.68,4.86,12.82,52.89,215.04,11.77,True,False,False,1,16,1,1
173.69,76.12,133.04,9.55,2.96,4.7,14.63,46.65,214.31,10.65,True,False,False,1,89,0,1
140.31,122.43,174.89,8.25,6.39,4.31,17.53,58.5,217.26,10.2,True,False,True,1,77,1,1
1.85,81.34,591.04,16.85,18.34,-54.23,-36.3,14.11,414.15,-35.42,False,True,True,0,76,1,0
338.84,559.46,505.26,0.3,31.52,76.2,-8.24,-66.14,371.15,89.64,False,True,True,0,92,0,0
484.32,-364.68,-284.81,-3.45,-67.36,-22.53,-28.67,108.19,252.72,-76.24,False,False,True,0,91,0,0
139.92,112.41,102.4,6.54,6.06,3.2,19.52,58.17,219.74,10.9,True,False,False,1,55,1,1
163.58,63.14,100.17,4.2,5.37,3.94,19.3,41.31,210.23,11.29,True,False,False,0,47,0,1
172.05,115.56,174.52,4.16,6.21,2.58,10.36,42.59,219.38,10.48,True,False,False,1,48,1,1
118.44,133.33,150.34,8.91,2.83,4.51,17.03,40.64,220.9,10.46,True,False,False,1,29,1,1
101.1,75.85,112.44,5.98,3.94,2.98,12.17,36.29,228.22,10.11,True,False,False,1,50,1,1
124.98,72.47,161.22,6.43,5.24,2.57,12.01,35.78,221.65,10.12,False,False,False,1,79,0,1
119.36,76.53,144.65,9.09,3.75,3.08,12.66,56.55,221.94,10.22,True,False,True,1,76,0,1
310.63,-118.52,-279.71,-4.87,69.21,-63.67,78.75,-14.38,357.38,21.4,False,True,True,0,79,1,0
-366.23,-378.55,-376.27,11.15,88.03,-84.63,11.36,83.3,539.66,91.33,False,True,True,0,44,1,0
116.72,67.14,126.74,5.64,6.02,3.72,11.84,45.16,227.31,10.56,True,False,False,1,25,0,1
256.79,580.89,-117.91,-33.29,-70.81,68.42,18.02,83.13,635.49,-88.59,False,True,True,0,17,1,0
653.23,-299.33,81.3,90.93,-70.65,-81.51,50.82,130.93,-70.68,-88.37,True,True,False,1,49,1,0
112.31,80.18,153.78,7.0,5.05,2.41,11.35,44.1,225.77,10.97,True,False,False,1,99,1,1
127.14,74.71,125.3,4.7,3.89,4.78,17.32,42.33,228.97,11.26,True,False,False,1,26,1,1
109.65,-199.65,37.14,25.48,-89.87,45.23,40.35,69.15,665.22,-31.69,False,True,True,0,54,1,0
177.83,61.54,136.11,5.01,2.87,2.39,10.1,35.98,210.03,10.97,True,False,False,1,76,0,1
113.16,105.65,151.09,8.38,4.51,2.39,16.5,49.13,211.78,11.46,True,False,False,1,81,0,1
567.63,129.23,326.63,-27.71,38.76,76.52,-33.81,-7.99,155.48,-21.83,False,True,True,0,46,0,0
105.4,66.55,124.09,7.48,5.84,4.42,14.93,53.52,226.06,10.81,True,False,False,1,15,0,1
143.09,132.38,110.94,9.74,5.09,4.57,17.64,48.15,215.28,10.1,False,False,False,1,14,1,1
108.59,92.86,153.68,5.72,2.78,3.45,18.55,59.36,214.76,10.87,True,False,False,1,12,1,1
130.93,102.03,102.14,8.17,5.83,3.17,13.67,44.91,227.52,10.55,True,False,False,1,64,0,1
